id,host_id,host_name,host_since,host_response_rate,host_acceptance_rate,host_listings_count,neighbourhood_cleansed,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
4462231,4185634,Carlye,11/18/12,0.9,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94732871,-77.02486403,House,Entire home/apt,6,2.5,3,3,0,200,0,0,250,60,1,0,2,1125,2,2,2,82,10,11/21/14,8/24/15,96,10,10,10,10,9,10,0.95
1857312,9692598,Natasha,10/29/13,1,1,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.93957869,-77.02271852,House,Private room,3,1.5,1,2,0,64,0,1900,100,25,1,11,3,1125,30,60,90,365,2,9/16/15,9/23/15,100,10,10,10,9,9,10,2
7759093,40797092,Lucius,8/7/15,1,0,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94437344,-77.02454901,House,Private room,2,1,1,1,0,55,350,1200,0,40,1,20,1,10,30,60,90,365,0,,,0,0,0,0,0,0,0,0
3521076,333630,Jeff,1/3/11,1,0.96,4,"Brightwood Park, Crestwood, Petworth",DC,20010,38.94393577,-77.04540292,Apartment,Private room,2,1,1,1,0,70,450,1400,0,20,1,20,1,1125,28,58,88,363,23,7/18/14,9/16/15,89,9,8,9,10,9,9,1.56
7626430,21014832,Brady & Jen,9/6/14,1,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94461356,-77.01757714,Apartment,Entire home/apt,4,1,1,1,0,85,550,1850,250,40,2,5,2,1125,0,0,18,181,2,8/24/15,9/6/15,100,10,10,10,10,8,9,1.46
874684,1753164,Katharine,2/14/12,0.9,0.67,1,"Brightwood Park, Crestwood, Petworth",DC,20010,38.93719163,-77.0329292,Apartment,Entire home/apt,3,1,1,1,0,120,0,0,0,0,1,0,4,50,28,58,88,178,16,3/28/13,9/22/15,93,9,10,10,10,9,9,0.52
8010019,38826760,Marie,7/18/15,0,0,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94934892,-77.02345013,House,Private room,2,1.5,1,1,0,75,425,2000,95,25,2,40,2,1125,25,55,85,360,0,,,0,0,0,0,0,0,0,0
3021191,332287,Ariel,1/1/11,1,0.67,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94815006,-77.02330359,House,Entire home/apt,6,1.5,3,3,0,150,1100,0,0,0,1,0,2,1125,0,3,3,120,5,5/27/14,9/21/15,96,10,10,10,10,9,10,0.3
3914048,20224946,Emily,8/18/14,0,0,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.93991241,-77.02715987,Apartment,Entire home/apt,3,1,1,1,0,275,0,0,0,25,1,10,1,15,0,0,0,273,9,9/4/14,3/28/15,94,9,8,10,9,9,9,0.68
3121122,3177688,Anna,8/6/12,1,1,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94423959,-77.01906179,House,Entire home/apt,6,3.5,4,3,0,215,1200,0,100,120,1,0,2,1125,0,7,7,7,1,12/29/14,12/29/14,100,10,10,10,10,8,10,0.11
4129072,21420084,Noah,9/16/14,0.27,0.88,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.9401232,-77.02426541,House,Private room,2,1,1,1,0,85,450,1250,0,0,1,10,2,1125,25,55,85,360,6,1/11/15,5/15/15,97,9,9,10,10,8,9,0.68
6290931,16111831,Fred,5/5/15,1,0.8,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.95872984,-77.03049233,House,Private room,2,1,1,1,0,90,0,0,0,20,1,0,1,1125,18,48,78,353,11,5/24/15,9/21/15,100,10,10,10,10,10,10,2.48
7195053,6531855,Cudjoe,5/22/13,1,0.91,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.93877317,-77.01906958,Apartment,Entire home/apt,2,1,1,1,0,60,350,1400,500,60,2,20,2,1125,5,9,9,245,10,7/21/15,9/30/15,98,10,10,10,10,10,10,4
7914192,8220231,Eugenia,8/17/13,0.88,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94429731,-77.02113715,Apartment,Entire home/apt,3,1,1,1,0,99,525,1500,99,75,2,10,1,1125,13,43,73,348,0,,,0,0,0,0,0,0,0,0
3112949,6795600,Michelle,6/7/13,1,0.92,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.95204949,-77.02069901,Apartment,Entire home/apt,4,1,1,1,0,89,585,0,150,20,2,10,1,1125,20,50,52,296,54,6/5/14,8/13/15,97,10,10,10,10,8,10,3.33
1481990,4433,Brian,11/20/08,0.33,0,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.9586148,-77.03311484,House,Entire home/apt,6,3.5,3,3,0,395,2405,8495,1000,180,4,50,3,1125,26,56,86,361,3,4/3/14,5/17/15,93,10,10,10,10,10,9,0.16
6553185,34272654,Brendan,5/26/15,1,0.77,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94090472,-77.0380898,House,Private room,2,1.5,1,1,0,78,475,1650,100,15,2,25,1,1125,29,59,89,364,10,6/25/15,9/25/15,100,10,9,10,10,10,10,2.97
6047219,5571655,Aimee,3/22/13,1,0.6,3,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94015705,-77.02275975,Townhouse,Entire home/apt,6,2.5,2,2,0,180,1050,4000,300,40,4,20,2,1125,0,0,0,139,0,,,0,0,0,0,0,0,0,0
6586078,9634571,Andrew,10/25/13,0.92,0.88,2,"Brightwood Park, Crestwood, Petworth",DC,20010,38.9373845,-77.02853414,House,Private room,2,1.5,1,1,0,200,1000,4000,0,0,1,20,1,1125,15,45,75,350,2,6/19/15,6/20/15,100,10,10,10,10,8,9,0.56
7968494,2379779,Dario,5/15/12,1,1,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.95852263,-77.02057859,House,Entire home/apt,4,1.5,2,2,0,145,950,0,0,75,2,45,4,11,10,10,10,28,0,,,0,0,0,0,0,0,0,0
4881590,1546598,Alison & Yohan,12/29/11,1,1,4,"Brightwood Park, Crestwood, Petworth",DC,20011,38.949613,-77.02264735,House,Private room,6,2.5,1,2,0,134,0,0,0,30,4,25,2,30,16,42,72,347,7,2/22/15,7/18/15,97,10,10,10,10,9,10,0.94
685304,789250,John,7/7/11,1,0.78,6,"Brightwood Park, Crestwood, Petworth",DC,20011,38.93869169,-77.01833615,House,Private room,2,1,1,1,0,75,0,0,0,0,2,25,2,1125,27,54,70,320,34,10/29/12,9/25/15,92,9,9,10,10,9,9,0.95
1048410,5771803,Anneliese,4/4/13,1,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.95098403,-77.02858666,House,Entire home/apt,3,1,2,2,0,100,0,0,99,25,2,25,2,10,18,35,65,65,21,4/13/15,9/24/15,94,9,10,10,10,9,9,3.62
4964259,914976,Ted,8/3/11,1,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.93883691,-77.02358312,Apartment,Entire home/apt,2,1,1,1,0,95,0,0,0,5,1,0,2,1125,0,0,0,246,5,4/26/15,8/2/15,96,10,10,10,10,9,10,0.93
4870349,1546598,Alison & Yohan,12/29/11,1,1,4,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94919284,-77.02340665,House,Private room,2,2.5,1,1,0,67,0,0,0,15,2,25,2,31,7,25,55,330,32,1/16/15,9/21/15,96,10,10,10,10,9,9,3.68
1083336,5956393,Kyle,4/16/13,1,0.9,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94994689,-77.02010863,House,Entire home/apt,11,3,3,6,0,260,1400,4800,0,125,5,10,1,365,11,31,61,291,84,7/16/13,9/19/15,96,10,9,10,10,8,9,3.11
2560391,11190236,Ruben,1/10/14,1,0.95,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94352471,-77.01317557,House,Private room,2,1,1,1,0,75,434,1560,0,0,1,0,2,1125,9,23,49,320,75,4/14/14,10/1/15,95,10,9,10,10,9,10,4.18
6810814,35653637,Jennifer,6/12/15,1,0.75,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.953512,-77.02115248,House,Private room,2,1,1,1,0,60,500,1800,0,100,0,0,1,30,29,59,89,176,2,7/5/15,8/10/15,100,10,10,10,10,10,10,0.66
7132234,37356046,Julie,7/2/15,0.9,0.89,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.95254139,-77.03081627,Bungalow,Private room,3,1,1,1,0,65,385,1400,0,0,1,0,4,1125,9,32,32,228,3,7/30/15,9/17/15,100,10,10,10,10,10,10,1.36
2861184,14626656,Ivan,4/23/14,0.78,1,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94198166,-77.0334189,Apartment,Entire home/apt,4,1,1,2,0,89,0,0,95,15,2,10,2,1125,0,0,0,0,18,5/10/14,3/24/15,67,8,5,8,9,7,7,1.05
6852539,35906256,Meli,6/15/15,1,0,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.9393657,-77.02670504,Apartment,Entire home/apt,2,1,1,1,0,70,387,0,0,20,1,0,1,1125,0,0,0,84,1,8/9/15,8/9/15,100,10,10,10,10,10,10,0.54
4034147,20916687,Derric,9/4/14,1,0.85,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.93923009,-77.03026789,House,Entire home/apt,4,1,1,2,0,99,620,2500,100,60,2,10,2,1125,8,31,61,331,16,10/15/14,9/20/15,94,9,10,9,10,9,9,1.36
1911835,9919108,David,11/10/13,1,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.95066252,-77.01658571,Apartment,Entire home/apt,4,1,0,1,0,99,600,2400,0,70,1,0,1,1125,12,42,72,347,72,3/13/14,7/23/15,84,9,8,9,9,8,9,3.79
4704514,1430490,Michael,11/21/11,1,0.67,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94049694,-77.03284249,House,Private room,2,1,1,1,0,65,390,0,0,0,2,25,1,1125,4,34,64,339,8,12/2/14,4/26/15,95,9,10,10,10,10,10,0.78
6144468,25539909,Dawn,1/3/15,1,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94857631,-77.02102138,House,Entire home/apt,3,1,0,2,0,85,0,0,0,30,1,0,2,1125,16,44,74,74,24,5/10/15,9/28/15,98,10,10,10,10,9,10,4.9
7031631,31991670,Prerna,4/26/15,1,0.25,1,"Brightwood Park, Crestwood, Petworth",DC,20010,38.93837251,-77.03612862,Apartment,Entire home/apt,4,1,2,2,0,70,500,1200,0,20,3,20,1,1125,4,4,20,94,2,7/7/15,7/20/15,90,10,10,9,9,7,9,0.67
8596334,5073160,Jean-Pierre,2/13/13,1,0,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94500681,-77.01638952,House,Private room,2,1,1,1,0,49,268,945,0,20,1,0,1,1125,21,51,81,340,0,,,0,0,0,0,0,0,0,0
1018211,509854,Elaine,4/14/11,0.75,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.947551,-77.03105254,Apartment,Private room,1,1,1,1,0,70,275,875,250,0,1,0,6,150,0,0,11,286,10,5/19/13,9/13/15,94,10,10,9,10,9,10,0.35
1827260,9287583,Glisedia,10/7/13,0,0,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94555132,-77.01775613,Apartment,Entire home/apt,5,1.5,3,3,0,145,1000,0,250,20,0,0,1,1125,0,0,25,298,2,11/13/13,7/11/14,82,9,7,8,9,8,9,0.09
2727020,4433,Brian,11/20/08,0.33,0,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.959492,-77.0314507,House,Private room,2,1,1,1,0,125,805,2400,500,45,1,0,3,30,27,57,87,362,0,,,0,0,0,0,0,0,0,0
3099304,3177688,Anna,8/6/12,1,1,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94563006,-77.01805259,House,Entire home/apt,3,1.5,1,1,0,75,0,0,0,50,2,20,1,1125,0,7,7,7,3,8/26/14,8/14/15,100,10,10,10,10,9,10,0.22
6810295,15615062,Maria,5/16/14,1,0.94,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.95635429,-77.02252396,House,Private room,2,1,1,1,0,50,300,1020,0,25,2,6,14,160,0,29,59,334,3,7/17/15,8/22/15,80,8,8,10,10,7,9,1.14
888029,315148,John,12/10/10,0.85,0.79,19,"Brightwood Park, Crestwood, Petworth",DC,20010,38.93656106,-77.02377392,Apartment,Private room,1,2.5,1,1,0,45,300,775,0,15,0,0,5,365,0,0,0,232,4,8/31/13,8/16/15,87,7,6,10,10,10,9,0.16
1354619,2645655,Lauren,6/15/12,1,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.93693037,-77.02404014,Apartment,Entire home/apt,2,1,1,1,0,125,0,0,100,25,1,0,2,365,2,8,16,291,5,9/16/13,9/7/15,88,10,9,10,9,9,9,0.2
3761001,315148,John,12/10/10,0.85,0.79,19,"Brightwood Park, Crestwood, Petworth",DC,20010,38.93821321,-77.02502507,House,Private room,1,2.5,1,1,0,45,290,750,0,20,0,0,4,365,1,31,61,336,3,11/4/14,4/5/15,53,7,6,5,9,7,7,0.27
5606999,1346231,Haley,10/28/11,0.7,0.78,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94155508,-77.01776939,House,Entire home/apt,3,1,1,1,0,100,620,2300,0,30,1,0,2,1125,5,34,56,241,22,5/7/15,9/22/15,97,10,10,10,10,9,10,4.4
7359527,1546598,Alison & Yohan,12/29/11,1,1,4,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94923674,-77.02239766,House,Private room,6,1.5,1,2,0,119,0,0,0,30,4,25,1,1125,17,47,77,352,4,7/29/15,9/18/15,95,10,10,10,10,10,10,1.79
6155318,5571655,Aimee,3/22/13,1,0.6,3,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94214576,-77.02223361,House,Private room,2,1.5,1,1,0,95,520,0,350,35,1,0,3,1125,10,40,70,70,3,5/29/15,6/28/15,100,10,10,10,10,9,10,0.7
3351,4234,Alvina,11/11/08,1,0.67,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.93724081,-77.02648826,Apartment,Private room,2,1,1,1,0,60,250,1050,200,30,1,10,1,730,0,12,35,307,1,8/26/15,8/26/15,100,10,10,10,10,10,10,0.77
7277852,750192,Ayelet,6/27/11,1,0.78,3,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94381959,-77.02413469,Apartment,Entire home/apt,4,1,0,2,0,77,470,1900,0,25,2,10,3,1125,8,38,62,327,6,7/21/15,9/25/15,97,10,9,10,10,8,9,2.4
3247998,4824094,Nick,1/23/13,1,0,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94956214,-77.03182349,House,Entire home/apt,8,4,4,5,0,500,3200,0,0,0,1,0,2,1125,29,59,89,364,3,12/1/14,6/29/15,100,10,10,10,10,8,10,0.29
1601459,3343073,David,8/22/12,1,0.93,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94012135,-77.03388055,House,Private room,2,1.5,1,1,0,50,300,0,0,10,1,10,1,1125,0,0,0,0,36,12/9/13,9/29/15,95,10,9,10,10,9,10,1.63
2501277,2431022,Oscar,5/21/12,0.68,0.91,5,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94083285,-77.01871026,House,Private room,2,1.5,1,1,0,59,0,0,0,0,2,0,1,1125,24,54,84,359,25,4/28/14,9/18/15,90,9,9,9,9,9,9,1.43
303694,110003,Nick And Lylie,4/17/10,1,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94209449,-77.01454658,Bed & Breakfast,Entire home/apt,4,1,1,2,0,110,650,1900,125,39,2,25,2,90,22,39,53,328,89,3/13/12,9/16/15,96,10,10,10,10,9,10,2.05
2657916,315148,John,12/10/10,0.85,0.79,19,"Brightwood Park, Crestwood, Petworth",DC,20010,38.93815045,-77.02377943,House,Private room,1,4,1,1,0,30,210,685,0,15,0,0,4,365,19,43,73,348,4,11/20/14,6/24/15,80,8,8,10,9,10,8,0.38
5615352,7527533,David,7/16/13,1,0,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.95034726,-77.02269006,House,Private room,2,1,1,1,0,95,550,1400,0,20,2,40,1,1125,17,47,77,212,5,3/24/15,6/26/15,100,10,10,10,10,9,10,0.77
2289912,8261484,Courtney,8/19/13,1,0.9,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94269468,-77.02245728,Apartment,Entire home/apt,4,1,1,1,0,91,650,0,150,25,2,35,1,1125,18,46,76,351,39,4/8/14,9/28/15,94,10,10,10,10,9,9,2.15
24712,100727,Capital Vacation,3/29/10,1,1,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94592329,-77.02330973,House,Entire home/apt,12,3.5,4,6,0,283,0,0,250,155,12,25,4,90,10,36,66,327,26,9/12/11,9/21/15,81,8,8,9,9,8,8,0.53
7045613,36946010,Dan And Ellie,6/28/15,1,0.67,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.93872019,-77.02105223,Townhouse,Entire home/apt,4,1,1,2,0,125,0,0,0,35,2,40,2,1125,14,44,66,332,1,9/21/15,9/21/15,100,10,10,10,10,10,10,1
72454,100727,Capital Vacation,3/29/10,1,1,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94684302,-77.02294317,House,Entire home/apt,14,3.5,4,7,0,283,0,0,500,155,12,25,4,90,8,27,57,326,19,3/3/11,9/1/15,84,9,8,9,9,8,8,0.34
8061487,2161408,Alpa,4/17/12,1,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.93877345,-77.02940612,Apartment,Entire home/apt,2,1,1,1,0,96,571,2016,250,40,2,10,2,1125,5,18,48,323,2,9/18/15,9/22/15,100,10,10,10,10,10,10,2
5792741,30052060,Zach And Becca,3/26/15,1,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94025063,-77.03057242,House,Entire home/apt,2,1,1,1,0,84,550,1775,0,30,1,0,2,1125,16,36,66,341,14,4/25/15,9/23/15,89,9,8,10,10,9,9,2.59
6155371,5571655,Aimee,3/22/13,1,0.6,3,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94181219,-77.0225414,Apartment,Entire home/apt,2,1,1,1,0,90,520,2000,0,30,1,0,3,1125,0,1,1,63,3,7/29/15,9/16/15,100,10,10,10,10,10,10,1.34
2198232,11190236,Ruben,1/10/14,1,0.95,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94564795,-77.01817795,House,Private room,2,1,1,1,0,73,420,1500,0,0,1,0,2,1125,20,30,56,327,100,3/24/14,9/29/15,97,10,10,10,10,9,10,5.37
4383031,22756175,Miriam,10/20/14,0.95,0.92,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94301179,-77.03332159,House,Private room,1,2,1,1,0,60,286,1008,0,0,1,15,1,1125,0,30,60,335,4,10/25/14,9/20/15,100,10,10,10,10,10,10,0.35
1870185,9692598,Natasha,10/29/13,1,1,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94056933,-77.0213154,House,Private room,2,1.5,1,1,0,62,0,1900,100,25,1,10,3,200,30,58,88,363,6,5/17/14,10/2/15,90,9,8,10,10,8,9,0.36
7389557,20916687,Derric,9/4/14,1,0.85,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94092192,-77.0317576,House,Entire home/apt,10,2.5,3,5,0,240,1575,6000,150,120,6,10,2,1125,15,38,63,329,3,8/7/15,8/23/15,93,10,9,9,10,9,10,1.55
6334955,32153086,Elissa,4/28/15,1,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.95591943,-77.02485584,House,Entire home/apt,8,2.5,3,4,0,223,1750,6000,400,100,7,25,2,1125,22,52,82,357,7,5/20/15,9/27/15,94,10,9,10,10,9,9,1.53
4393756,8083795,Elizabeth,8/11/13,1,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.93859682,-77.02357292,Apartment,Entire home/apt,3,1.5,1,1,0,150,1050,2990,150,50,2,25,1,1125,25,55,85,360,3,5/23/15,7/19/15,100,10,10,10,10,10,10,0.67
4900352,3238684,Jeff,8/12/12,1,0.69,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94753354,-77.02118869,House,Private room,2,1,1,1,0,60,0,0,0,10,1,0,1,6,0,12,21,150,27,1/9/15,9/26/15,99,10,10,10,10,9,10,3.02
1761974,9240073,Chris And Jean,10/5/13,1,1,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.9418419,-77.02199085,House,Private room,2,1.5,1,1,0,97,609,0,0,0,2,25,1,1125,0,0,0,258,101,10/19/13,9/30/15,100,10,10,10,10,10,10,4.24
6341924,10337603,Tariq,11/29/13,0.9,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94461548,-77.02472332,Apartment,Shared room,2,1,1,1,0,35,0,0,0,0,1,10,1,1125,0,0,0,55,17,5/15/15,9/26/15,86,9,8,9,10,9,9,3.59
4801880,6524290,Patricia,5/22/13,1,1,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.95257,-77.03029817,House,Entire home/apt,10,2,5,7,0,250,1200,6000,1000,50,6,50,2,1125,2,2,2,120,4,3/22/15,7/17/15,100,10,10,10,10,9,10,0.61
8275380,43636710,Katheryne,9/7/15,0.94,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94992934,-77.01492199,Apartment,Private room,6,1,1,3,0,90,0,0,0,0,1,0,1,1125,23,53,83,358,0,,,0,0,0,0,0,0,0,0
2926011,6472382,Eric And Linda,5/19/13,1,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.95997854,-77.03828165,House,Private room,2,1,1,1,0,60,0,0,0,25,1,10,1,7,16,46,71,346,8,7/16/14,8/8/15,90,10,9,9,10,9,9,0.54
5314321,24438246,David,12/3/14,0.9,1,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94987987,-77.01579512,Apartment,Entire home/apt,6,1,2,2,0,95,600,2000,0,35,2,25,1,1125,5,6,36,311,9,2/17/15,9/8/15,80,9,9,10,10,8,8,1.18
206305,1014683,Ross,8/24/11,1,0.7,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94036133,-77.01601183,House,Private room,2,1.5,1,1,0,68,450,0,0,0,1,0,2,45,4,27,57,332,116,8/30/11,9/16/15,97,10,10,10,10,9,10,2.33
206327,1014683,Ross,8/24/11,1,0.7,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.93838712,-77.01783419,House,Private room,2,1.5,1,1,0,68,450,0,0,0,1,0,2,21,9,32,62,337,102,9/10/11,9/27/15,97,10,10,10,10,9,10,2.06
3485958,6411133,Gladys,5/15/13,0,0,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94669558,-77.02292893,Apartment,Entire home/apt,4,1,1,2,0,90,580,2200,0,85,2,10,7,1125,0,0,0,274,0,,,0,0,0,0,0,0,0,0
2041542,10470178,Tanya And Sam,12/6/13,1,0,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.95361654,-77.0335992,Loft,Entire home/apt,2,1,0,1,0,128,896,3500,0,0,2,0,4,1125,1,31,61,336,51,1/6/14,8/21/15,95,10,9,10,10,9,10,2.41
5015395,22366497,Marco,10/10/14,1,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.95866621,-77.02931323,House,Private room,2,1,1,1,0,79,0,1150,0,30,1,15,7,1125,1,7,37,277,1,8/29/15,8/29/15,100,10,10,8,10,8,10,0.83
4482945,22756175,Miriam,10/20/14,0.95,0.92,2,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94288525,-77.03485136,House,Private room,1,1,1,1,0,72,400,0,0,0,1,15,1,1125,22,52,82,357,43,11/12/14,9/27/15,93,10,9,10,10,9,9,3.96
2089281,2409993,Bradley,5/18/12,1,0.25,2,"Brightwood Park, Crestwood, Petworth",DC,20010,38.93752367,-77.03612415,Apartment,Entire home/apt,2,1,0,1,0,55,0,0,0,35,1,0,1,1125,0,0,0,0,17,1/4/14,1/29/15,96,10,10,10,10,9,10,0.8
951090,25188,Seamless,7/10/09,0.58,0.51,480,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94814511,-77.03414404,Apartment,Entire home/apt,3,1,1,1,0,165,0,3050,0,150,1,0,7,365,30,60,90,365,0,,,0,0,0,0,0,0,0,0
5810061,28102173,Jason,2/21/15,0,0,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.93650207,-77.02556153,Apartment,Private room,1,1,1,1,0,100,0,0,0,0,1,0,4,5,0,0,0,0,1,4/25/15,4/25/15,100,10,10,10,10,10,10,0.19
5742682,29390529,Jorge,3/15/15,0.91,1,4,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94079684,-77.02374039,House,Private room,2,2,1,1,0,65,0,0,0,0,1,0,1,1125,27,57,87,321,0,,,0,0,0,0,0,0,0,0
8473006,19433408,Gardner,9/19/15,0,0,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.95480785,-77.01292228,House,Private room,2,1,1,1,0,120,0,0,0,0,1,0,2,4,0,0,0,0,0,,,0,0,0,0,0,0,0,0
1242869,2371170,Lilian,5/14/12,0.8,0,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.9421516,-77.02255038,House,Private room,2,1,1,1,0,80,0,1850,100,50,1,30,3,1125,16,30,60,335,12,3/24/14,6/3/15,97,10,10,10,10,9,10,0.64
4704716,17702074,Philip,7/6/14,1,0.83,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94060169,-77.01929833,Apartment,Entire home/apt,4,1,2,2,0,128,549,1879,0,0,4,100,1,1125,8,27,49,249,47,12/14/14,9/23/15,91,9,9,10,10,9,9,4.8
4745238,3984459,Ashley & Hans,10/26/12,0.83,1,1,"Brightwood Park, Crestwood, Petworth",DC,20010,38.93620382,-77.0278939,House,Private room,2,1.5,1,1,0,75,500,0,100,10,1,15,1,1125,0,30,60,335,1,3/9/15,3/9/15,100,10,10,10,10,10,10,0.14
6880934,12708347,Matthew,3/1/14,0.9,0.9,1,"Brightwood Park, Crestwood, Petworth",DC,20010,38.93778956,-77.03378631,Apartment,Private room,2,1,1,1,0,75,490,1900,0,25,1,10,2,40,21,43,73,348,2,8/16/15,9/14/15,90,10,10,10,10,10,10,1.22
8051344,789250,John,7/7/11,1,0.78,6,"Brightwood Park, Crestwood, Petworth",DC,20011,38.9378006,-77.01935857,House,Entire home/apt,8,2.5,4,4,0,240,0,0,0,0,1,0,1,1125,0,0,7,20,0,,,0,0,0,0,0,0,0,0
1169835,4977214,Lisa,2/5/13,0.92,1,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.94340438,-77.03440569,House,Private room,1,1,1,1,0,60,375,1350,0,0,1,25,1,1125,23,53,83,83,60,9/7/14,9/30/15,87,9,9,9,9,9,9,4.59
1865861,3138065,Steve,8/2/12,1,1,2,"Brightwood Park, Crestwood, Petworth",DC,20010,38.93609189,-77.04293781,House,Entire home/apt,5,2,2,3,1500,100,600,2200,250,100,4,25,20,70,0,0,0,91,0,,,0,0,0,0,0,0,0,0
6165,5782,Val,12/30/08,1,1,6,"Brightwood Park, Crestwood, Petworth",DC,20011,38.95479219,-77.03631395,House,Private room,2,1.5,1,1,0,140,0,2000,100,40,2,0,2,1125,30,60,90,365,20,5/16/10,9/5/15,99,10,10,10,10,9,10,0.31
4233183,1421559,Eva,11/18/11,1,0,1,"Brightwood Park, Crestwood, Petworth",DC,20011,38.95068459,-77.02035502,House,Entire home/apt,6,2,3,4,0,120,0,0,0,0,1,0,5,1125,0,0,0,0,2,5/25/15,7/6/15,100,10,10,10,10,10,10,0.45
